Index,Company,TypeName,Inches,screen_resolution,has_ips_panel,is_touchscreen,resolution_width,resolution_height,cpu_brand,cpu_name,cpu_speed,Ram,memory_type,primary_storage,secondary_storage,gpu_brand,gpu_name,OpSys,Weight,Price
1052,Lenovo,Gaming,17.3,Full HD,1,0,1080,1920,Intel,Core i7,2.7,32,SSD,512,1024,Nvidia, GeForce GTX 980M,windows,4.6,172627
1053,Lenovo,2 in 1 Convertible,10.1,Full HD,1,1,1200,1920,Intel,Atom x5-Z8550,1.4,4,Flash Storage,64,0,Intel, HD Graphics 400,windows,0.7,34433
1054,HP,Ultrabook,13.3,4k Ultra HD,1,0,2160,3840,Intel,Core i7,2.7,16,SSD,512,0,Intel, HD Graphics 620,windows,1.3,109171
1055,Dell,Notebook,15.6,Full HD,0,0,1080,1920,Intel,Core i5,2.5,8,SSD,256,0,Intel, HD Graphics 620,windows,2.2,39960
1056,HP,Notebook,14,Full HD,0,0,1080,1920,Intel,Core i5,2.3,4,HDD,500,0,Intel, HD Graphics 520,windows,1.5,54931
1057,HP,Workstation,15.6,Full HD,0,0,1080,1920,Intel,Core i7,2.5,8,SSD,256,0,AMD, FirePro W4190M,windows,1.9,79654
1058,Lenovo,Notebook,14,Full HD,0,0,1080,1920,Intel,Core i5,2.3,8,SSD,180,0,Intel, HD Graphics 520,windows,1.7,63883
1059,HP,Notebook,13.3,Quad HD +,0,0,1800,3200,Intel,Pentium Dual,1.5,4,Flash Storage,32,0,Intel, HD Graphics 515,other,1.3,32767
1060,Acer,Notebook,15.6,Full HD,0,0,768,1366,AMD,A8-Series 7410,2.2,4,HDD,500,0,AMD, Radeon R5,windows,2.4,20619
1061,Dell,Notebook,15.6,Full HD,0,0,768,1366,Intel,Pentium Quad,1.6,4,HDD,500,0,Intel, HD Graphics,linux,2.2,20965
1062,HP,Notebook,15.6,Full HD,0,0,768,1366,Intel,Core i3,2,4,HDD,1024,0,Intel, HD Graphics 520,N/A,1.9,18434
1063,Asus,Gaming,17.3,Full HD,1,0,1080,1920,Intel,Core i7,2.8,8,Hybrid,256,1024,Nvidia, GeForce GTX 1060,windows,2.7,85195
1064,Dell,Ultrabook,13.3,Full HD,1,0,1080,1920,Intel,Core i5,1.6,4,SSD,256,0,AMD, Radeon 530,windows,1.4,43602
1065,HP,Netbook,12.5,Full HD,0,0,768,1366,Intel,Core i5,2.3,4,SSD,128,0,Intel, HD Graphics 520,windows,2.4,85195
1066,Acer,Notebook,15.6,Full HD,0,0,1080,1920,Intel,Core i5,2.5,8,Hybrid,256,1024,Nvidia, GeForce GTX 950M,windows,2.4,42571
1067,Dell,Notebook,15.6,Full HD,0,0,1080,1920,Intel,Core i5,2.5,8,HDD,1024,0,AMD, Radeon R7 M445,windows,2.4,34035
1068,MSI,Gaming,17.3,Full HD,0,0,1080,1920,Intel,Core i7,2.6,8,SSD,256,0,Nvidia, GeForce GTX 965M,windows,2.6,85195
1069,HP,Notebook,15.6,Full HD,0,0,768,1366,Intel,Pentium Quad,1.6,4,HDD,1024,0,Intel, HD Graphics 405,windows,2,26640
1070,Asus,Gaming,17.3,Full HD,1,0,1080,1920,Intel,Core i7,2.6,16,Hybrid,128,1024,Nvidia, GeForce GTX 980M,windows,4.3,122491
1071,Dell,Ultrabook,12.5,Full HD,0,0,768,1366,Intel,Core i3,2.3,4,HDD,500,0,Intel, HD Graphics 520,windows,1.5,60481
1072,Dell,Ultrabook,12.5,Full HD,0,0,768,1366,Intel,Core i3,2.3,4,SSD,128,0,Intel, HD Graphics 520,windows,1.5,62176
1073,Acer,Notebook,15.6,Full HD,0,0,768,1366,Intel,Celeron Dual,1.5,4,SSD,16,0,Intel, HD Graphics,other,2.2,11136
1074,HP,Workstation,17.3,Full HD,1,0,1080,1920,Intel,Core i7,2.6,8,HDD,1024,0,AMD, FirePro W6150M,windows,3,154459
1075,Lenovo,Gaming,15.6,Full HD,0,0,1080,1920,Intel,Core i7,2.8,16,SSD,512,0,Nvidia, GeForce GTX 1050 Ti,windows,2.4,63883
1076,Dell,Ultrabook,12.5,Full HD,0,0,768,1366,Intel,Core i5,2.3,8,SSD,256,0,Intel, HD Graphics 520,windows,1.5,75290
1077,MSI,Gaming,17.3,Full HD,0,0,1080,1920,Intel,Core i7,2.6,8,Hybrid,128,1024,Nvidia, GeForce GTX 960M,windows,2.9,80516
1078,Lenovo,2 in 1 Convertible,15.6,Full HD,1,1,1080,1920,Intel,Core i5,2.3,4,SSD,256,0,Intel, HD Graphics 520,windows,2.1,46194
1079,HP,Notebook,15.6,Full HD,0,0,1080,1920,AMD,A6-Series 9220,2.5,4,HDD,1024,0,AMD, Radeon R4,windows,2.1,21205
1080,Asus,Gaming,15.6,Full HD,1,0,1080,1920,Intel,Core i7,2.6,16,Hybrid,128,1024,Nvidia, GeForce GTX 960M,windows,2.6,71342
1081,HP,Notebook,13.3,Quad HD +,0,1,1800,3200,Intel,Core M,1.1,8,SSD,256,0,Intel, HD Graphics 515,windows,1.2,90523
1082,Dell,Notebook,15.6,Full HD,0,0,768,1366,Intel,Core i5,2.3,4,HDD,500,0,AMD, Radeon R5 M315,windows,2.2,40980
1083,Lenovo,Notebook,15.6,Full HD,0,0,768,1366,Intel,Core i3,2,4,SSD,128,0,Intel, HD Graphics 520,windows,2.1,22857
1084,HP,Ultrabook,13.3,Full HD,0,0,1080,1920,Intel,Core i7,2.5,8,SSD,512,0,Intel, HD Graphics 520,windows,1.2,104908
1085,Lenovo,2 in 1 Convertible,10.1,Full HD,1,1,1200,1920,Intel,Atom x5-Z8550,1.4,4,Flash Storage,64,0,Intel, HD Graphics 400,other,0.7,29251
1086,Dell,Ultrabook,13.3,Full HD,0,0,1080,1920,Intel,Core i7,2.4,8,SSD,256,0,Intel, Iris Plus Graphics 640,windows,1.2,73473
1087,Lenovo,Gaming,17.3,Full HD,1,0,1080,1920,Intel,Core i7,2.7,16,SSD,256,1024,Nvidia, GeForce GTX 980M,windows,4.6,146519
1088,Razer,Ultrabook,12.5,4k Ultra HD,0,1,2160,3840,Intel,Core i7,2.5,8,SSD,256,0,Intel, HD Graphics 520,windows,1.3,54825
1089,Toshiba,Ultrabook,13.3,Full HD,0,0,1080,1920,Intel,Core i7,2.7,16,SSD,512,0,Intel, HD Graphics 620,windows,1.1,118601
1090,Asus,Gaming,17.3,Full HD,0,0,1080,1920,Intel,Core i7,2.6,8,Hybrid,128,1024,Nvidia, GeForce GTX 960M,windows,3.5,69929
1091,Vero,Notebook,13.3,Full HD,0,0,1080,1920,Intel,Atom X5-Z8350,1.4,4,Flash Storage,32,0,Intel, HD Graphics 400,windows,1.4,10443
1092,HP,Notebook,13.3,Full HD,0,0,1080,1920,Intel,Core i5,2.3,8,SSD,256,0,Intel, HD Graphics 520,windows,1.2,90043
1093,HP,Notebook,14,Full HD,0,0,1080,1920,Intel,Core i5,2.3,8,SSD,256,0,Intel, HD Graphics 520,windows,1.4,80613
1094,Dell,Notebook,15.6,Full HD,0,0,768,1366,Intel,Core i5,2.3,4,HDD,500,0,Intel, HD Graphics 520,linux,2.1,27899
1095,Asus,Notebook,15.6,Full HD,0,0,768,1366,Intel,Core i3,2.4,4,HDD,1024,0,Intel, HD Graphics 620,windows,2,23177
1096,Lenovo,2 in 1 Convertible,14,Full HD,1,1,1080,1920,Intel,Core i7,2.5,8,SSD,256,0,Intel, HD Graphics 520,windows,1.8,88924
1097,Lenovo,2 in 1 Convertible,10.1,Full HD,1,1,1200,1920,Intel,Atom x5-Z8550,1.4,4,Flash Storage,64,0,Intel, HD Graphics 400,windows,0.7,25521
1098,HP,Ultrabook,12.5,Full HD,0,0,768,1366,Intel,Core i5,2.4,8,SSD,256,0,Intel, HD Graphics 520,windows,1.3,100966
1099,Lenovo,Gaming,15.6,Full HD,1,0,1080,1920,Intel,Core i5,2.5,8,Hybrid,128,1024,Nvidia, GeForce GTX 1060,N/A,2.4,52694
1100,HP,Gaming,17.3,Full HD,1,0,1080,1920,Intel,Core i5,2.3,8,Hybrid,128,1024,Nvidia, GeForce GTX 1060,windows,3.4,60153
1101,HP,Notebook,15.6,Full HD,0,0,768,1366,Intel,Core i7,2.7,8,HDD,2048,0,Intel, HD Graphics 620,windows,2,33513
1102,Lenovo,2 in 1 Convertible,14,Full HD,1,1,1080,1920,Intel,Core i7,2.6,8,SSD,512,0,Nvidia, Quadro M500M,windows,1.8,109244
1103,Asus,Notebook,14,Full HD,0,0,768,1366,Intel,Celeron Dual,1.1,4,Flash Storage,32,0,Intel, HD Graphics 500,windows,1.5,14812
1104,HP,Ultrabook,15.6,Full HD,0,0,1080,1920,Intel,Core i7,2.7,8,SSD,256,0,Intel, HD Graphics 620,windows,1.8,40067
1105,Acer,Notebook,15.6,Full HD,0,0,1080,1920,Intel,Core i5,2.5,4,HDD,1024,0,Nvidia, GeForce 940MX,windows,2.2,32820
1106,Lenovo,Notebook,15.6,Full HD,0,0,1080,1920,Intel,Core i7,2.5,16,SSD,1024,0,AMD, Radeon R7 M360,windows,2.5,58555
1107,HP,Workstation,17.3,Full HD,1,0,1080,1920,Intel,Core i7,2.6,8,SSD,256,0,Nvidia, Quadro M3000M,windows,3,210424
1108,Dell,Notebook,15.6,Full HD,0,0,768,1366,Intel,Core i5,2.5,8,HDD,1024,0,AMD, Radeon R7 M445,windows,2.5,41772
1109,MSI,Gaming,17.3,Full HD,0,0,1080,1920,Intel,Core i7,2.7,16,Hybrid,256,1024,Nvidia, GeForce GTX 980M,windows,3.8,127819
1110,HP,Ultrabook,15.6,Full HD,0,0,1080,1920,Intel,Core i7,2.5,8,SSD,256,0,Intel, HD Graphics 520,windows,1.9,115709
1111,Lenovo,2 in 1 Convertible,14,Full HD,1,1,1440,2560,Intel,Core i7,2.6,16,SSD,512,0,Intel, HD Graphics 520,windows,2.8,130003
1112,MSI,Gaming,15.6,Full HD,0,0,1080,1920,Intel,Core i7,2.8,8,Hybrid,128,1024,Nvidia, GeForce GTX 1050,windows,2.4,60888
1113,HP,2 in 1 Convertible,13.3,Full HD,0,1,1080,1920,Intel,Core i5,2.4,8,SSD,256,0,Intel, HD Graphics 520,windows,1.5,86793
1114,HP,Workstation,15.6,Full HD,1,0,1080,1920,Intel,Core i7,2.6,8,SSD,256,0,Nvidia, Quadro M1000M,windows,2.6,118761
1115,HP,2 in 1 Convertible,13.3,Full HD,0,1,1440,2560,Intel,Core i7,2.6,8,SSD,256,0,Intel, HD Graphics 520,windows,1.5,95851
1116,HP,Workstation,15.6,Full HD,0,0,1080,1920,Intel,Core i7,2.6,8,SSD,256,0,Nvidia, Quadro M1000M,windows,2,101179
1117,HP,Ultrabook,12.5,Full HD,0,0,1080,1920,Intel,Core i7,2.5,8,SSD,256,0,Intel, HD Graphics 520,windows,1.3,122381
1118,Dell,Notebook,15.6,Full HD,0,0,1080,1920,Intel,Core i7,2.7,8,SSD,256,0,Nvidia, GeForce 940MX,windows,2.2,53807
1119,HP,Notebook,15.6,Full HD,0,0,1080,1920,Intel,Core i5,2.3,8,SSD,256,0,Intel, HD Graphics 520,windows,1.9,84129
1120,Lenovo,2 in 1 Convertible,14,Full HD,1,1,1440,2560,Intel,Core i7,2.5,8,SSD,256,0,Intel, HD Graphics 520,windows,1.3,124622
1121,Lenovo,Notebook,15.6,Full HD,0,0,768,1366,Intel,Core i3,2,4,HDD,1024,0,Intel, HD Graphics 520,N/A,1.9,18062
1122,HP,Notebook,15.6,Full HD,0,0,768,1366,AMD,E-Series 7110,1.8,4,HDD,500,0,AMD, Radeon R2 Graphics,windows,1.9,15824
1123,Lenovo,Notebook,15.6,Full HD,0,0,1080,1920,Intel,Core i5,2.3,8,HDD,1024,0,AMD, Radeon R5 M330,N/A,2.3,31915
1124,Dell,Gaming,15.6,Full HD,0,0,1080,1920,Intel,Core i7,2.8,8,HDD,1024,0,Nvidia, GeForce GTX 1050Ti,windows,2.6,63883
1125,Dell,Notebook,15.6,4k Ultra HD,1,1,2160,3840,Intel,Core i5,2.3,8,SSD,256,0,Nvidia, GeForce 960M,windows,2,119916
1126,HP,Notebook,15.6,Full HD,0,0,1080,1920,AMD,A6-Series A6-9220,2.5,4,SSD,256,0,AMD, Radeon 520,windows,1.9,25515
1127,MSI,Gaming,17.3,Full HD,0,0,1080,1920,Intel,Core i7,2.8,16,Hybrid,256,1024,Nvidia, GeForce GTX 1050 Ti,windows,2.7,79536
1128,Lenovo,Ultrabook,14,Full HD,0,0,1080,1920,Intel,Core i7,2.6,12,SSD,512,0,Intel, HD Graphics 520,windows,1.4,122491
1129,Lenovo,Notebook,15.6,Full HD,0,0,1080,1920,Intel,Core i5,2.3,8,SSD,1024,0,AMD, Radeon R5 M330,windows,2.5,42011
1130,HP,2 in 1 Convertible,13.3,Full HD,0,1,1440,2560,Intel,Core i7,2.6,8,SSD,512,0,Intel, HD Graphics 520,windows,1.5,108744
1131,Lenovo,Ultrabook,14,Full HD,0,0,1080,1920,Intel,Core i7,2.6,8,SSD,256,0,Intel, HD Graphics 520,windows,1.7,79867
1132,MSI,Gaming,14,Full HD,0,0,1080,1920,Intel,Core i7,2.6,16,Hybrid,256,1024,Nvidia, GeForce GTX 970M,windows,1.7,94252
1133,HP,Gaming,15.6,Full HD,1,0,1080,1920,Intel,Core i7,2.8,8,HDD,1024,0,Nvidia, GeForce GTX 1050,windows,2.6,47899
1134,Lenovo,Notebook,15.6,Full HD,0,0,768,1366,Intel,Core i3,2,8,HDD,1024,0,Intel, HD Graphics 520,windows,2.2,24456
1135,HP,Notebook,15.6,Full HD,0,0,768,1366,Intel,Core i5,2.3,4,HDD,500,0,Intel, HD Graphics 520,N/A,2.1,25414
1136,Dell,Gaming,15.6,4k Ultra HD,0,0,2160,3840,Intel,Core i7,2.8,8,Hybrid,128,1024,Nvidia, GeForce GTX 1050 Ti,windows,2.6,79813
1137,Lenovo,Notebook,15.6,Full HD,1,0,1080,1920,Intel,Core i5,2.5,8,SSD,256,0,Intel, HD Graphics 620,windows,2,74059
1138,Lenovo,Notebook,15.6,Full HD,0,0,1080,1920,Intel,Core i3,2,4,HDD,1024,0,Nvidia, GeForce 920MX ,windows,2.2,24935
1139,HP,Notebook,14,Full HD,0,0,768,1366,Intel,Celeron Dual,1.6,2,Flash Storage,32,0,Intel, HD Graphics 400,windows,1.4,13267
1140,MSI,Gaming,15.6,Full HD,1,0,1080,1920,Intel,Core i7,2.7,8,HDD,1024,0,Nvidia, GeForce GTX 1050,windows,2.2,44702
1141,HP,Notebook,15.6,Full HD,0,0,1080,1920,Intel,Core i7,2.5,8,SSD,256,0,Intel, HD Graphics 520,windows,2,36177
1142,HP,Notebook,15.6,Full HD,0,0,1080,1920,Intel,Core i7,1.8,16,SSD,512,0,Intel, UHD Graphics 620,windows,2.1,61752
1143,Asus,Notebook,15.6,Full HD,0,0,768,1366,Intel,Celeron Dual,1.6,4,HDD,500,0,Intel, HD Graphics,windows,2.2,19660
1144,Lenovo,Notebook,15.6,Full HD,0,0,768,1366,Intel,Core i5,2.3,4,HDD,500,0,Intel, HD Graphics 520,N/A,2.1,21205
1145,Lenovo,Notebook,15.6,Full HD,0,0,1080,1920,Intel,Core i7,2.7,8,HDD,1024,0,Nvidia, GeForce 940MX,N/A,2.2,37776
1146,Asus,Notebook,14,Full HD,0,0,1080,1920,Intel,Core i3,2.4,4,SSD,256,0,Intel, HD Graphics 620,windows,2,40972
1147,Lenovo,Notebook,15.6,Full HD,0,0,1080,1920,Intel,Core i7,2.5,4,SSD,1024,0,Intel, HD Graphics 520,windows,2.3,43956
1148,Lenovo,Gaming,15.6,Full HD,1,0,1080,1920,Intel,Core i7,2.6,16,SSD,512,0,Nvidia, GeForce GTX 960,windows,3.3,69530
1149,MSI,Gaming,15.6,Full HD,0,0,1080,1920,Intel,Core i7,2.6,16,Hybrid,128,1024,Nvidia, GeForce GTX 970M,windows,1.9,114732
1150,HP,Notebook,15.6,Full HD,0,0,768,1366,Intel,Core i3,2.3,4,HDD,500,0,Intel, HD Graphics 520,windows,2.1,34632
1151,Lenovo,2 in 1 Convertible,14,Full HD,1,1,1440,2560,Intel,Core i5,2.3,8,SSD,256,0,Intel, HD Graphics 520,windows,1.4,87219
1152,Lenovo,Ultrabook,15.6,Full HD,0,0,1080,1920,Intel,Core i7,2.7,6,SSD,256,0,Nvidia, GeForce 920M,windows,1.5,44276
1153,Dell,Notebook,15.6,Full HD,0,0,1080,1920,Intel,Core i7,2.7,8,SSD,256,0,Nvidia, GeForce GT 940MX,linux,2,47686
1154,Acer,Notebook,15.6,Full HD,0,0,768,1366,Intel,Celeron Dual,2,4,HDD,500,0,Intel, HD Graphics 500,windows,2.1,17742
1155,HP,Notebook,15.6,Full HD,1,0,1080,1920,Intel,Core i7,2.6,6,HDD,1024,0,Nvidia, GeForce GTX 960M,windows,2.2,42571
1156,Asus,Gaming,15.6,Full HD,1,0,1080,1920,Intel,Core i7,2.6,8,Hybrid,256,1024,Nvidia, GeForce GTX 960M,windows,2.6,48432
1157,Dell,2 in 1 Convertible,15.6,Full HD,0,1,1080,1920,Intel,Core i7,2.7,16,SSD,512,0,Intel, HD Graphics 620,windows,2.1,62817
1158,Acer,Notebook,15.6,Full HD,0,0,1080,1920,Intel,Core i5,2.5,4,SSD,256,0,Nvidia, GeForce 940MX,windows,2.2,36816
1159,Dell,Ultrabook,13.3,Quad HD +,0,1,1800,3200,Intel,Core i5,2.4,8,SSD,256,0,Intel, HD Graphics 520,linux,1.2,58555
1160,Acer,Gaming,17.3,Full HD,1,0,1080,1920,Intel,Core i7,2.8,16,Hybrid,256,1024,Nvidia, GeForce GTX 1070,windows,4.2,138475
1161,Lenovo,Gaming,15.6,Full HD,1,0,1080,1920,Intel,Core i5,2.5,8,HDD,1024,0,Nvidia, GeForce GTX 1050,windows,2.4,43636
1162,Samsung,2 in 1 Convertible,12.3,Full HD,1,1,1600,2400,Samsung,Cortex A72&A53,2,4,Flash Storage,32,0,ARM, Mali T860 MP4,other,1.2,35112
1163,HP,Notebook,15.6,Full HD,0,0,768,1366,Intel,Core i5,2.5,4,HDD,500,0,Intel, HD Graphics 620,windows,1.9,25841
1164,Apple,Ultrabook,12,Full HD,1,0,1440,2304,Intel,Core M,1.1,8,Flash Storage,256,0,Intel, HD Graphics 5300,macos,0.9,61965
1165,Dell,2 in 1 Convertible,13.3,Full HD,1,1,1080,1920,Intel,Core i5,2.5,8,SSD,256,0,Intel, HD Graphics 620,windows,1.6,63883
1166,HP,Notebook,15.6,Full HD,1,0,1080,1920,Intel,Core i7,2.8,12,Hybrid,128,1024,Nvidia, GeForce GTX 1050,windows,2.2,70703
1167,Lenovo,Notebook,15.6,Full HD,0,0,768,1366,Intel,Core i3,2,4,HDD,1024,0,AMD, Radeon R5 M430,N/A,1.9,19607
1168,Asus,Gaming,17.3,Full HD,1,0,1080,1920,Intel,Core i7,2.6,16,Hybrid,512,1024,Nvidia, GeForce GTX 980M,windows,4.3,114552
1169,Acer,Notebook,15.6,Full HD,0,0,768,1366,Intel,Celeron Dual,2,4,HDD,1024,0,Intel, HD Graphics 500,linux,2.1,14492
1170,MSI,Gaming,17.3,Full HD,0,0,1080,1920,Intel,Core i7,2.8,16,Hybrid,256,1024,Nvidia, GeForce GTX 1060,windows,2.4,109165
1171,Dell,Notebook,15.6,Full HD,0,0,768,1366,Intel,Core i3,2,4,SSD,128,0,AMD, Radeon R7 M440,windows,2.3,26587
1172,Lenovo,Notebook,15.6,Full HD,0,0,768,1366,Intel,Core i7,2.5,8,HDD,500,0,Nvidia, GeForce 920MX,N/A,2.2,33513
1173,Dell,Ultrabook,13.3,Quad HD +,0,1,1800,3200,Intel,Core i7,2.7,16,SSD,512,0,Intel, HD Graphics 620,windows,1.2,142790
1174,Asus,Gaming,15.6,Full HD,0,0,1080,1920,Intel,Core i7,2.6,8,HDD,1024,0,Nvidia, GeForce GTX 1060,windows,2.2,62284
1175,Dell,Notebook,15.6,Full HD,0,0,1080,1920,Intel,Core i5,2.5,8,SSD,256,0,AMD, Radeon R7 M445,windows,2.4,47366
1176,HP,Notebook,15.6,Full HD,0,0,768,1366,Intel,Core i5,2.5,8,SSD,256,0,Intel, HD Graphics 620,windows,1.9,30849
1177,Lenovo,Notebook,15.6,Full HD,0,0,768,1366,AMD,E-Series 9000,2.2,4,HDD,500,0,AMD, Radeon R2 Graphics,windows,2.2,15931
1178,Acer,Notebook,17.3,Full HD,0,0,900,1600,Intel,Core i3,2,8,HDD,1024,0,Nvidia, GeForce 940MX,windows,3.3,33513
1179,Asus,Gaming,15.6,Full HD,0,0,1080,1920,Intel,Core i7,2.8,16,Hybrid,256,1024,Nvidia, GeForce GTX 1070,windows,2.2,130483
1180,Apple,Ultrabook,12,Full HD,1,0,1440,2304,Intel,Core M,1.2,8,Flash Storage,512,0,Intel, HD Graphics 515,macos,0.9,68145
1181,Asus,Notebook,15.6,Full HD,0,0,1080,1920,Intel,Core i7,2.8,16,Hybrid,128,1024,Nvidia, GeForce GTX 1060,windows,2.2,93187
1182,MSI,Gaming,17.3,Full HD,1,0,1080,1920,Intel,Core i7,2.6,16,Hybrid,256,1024,Nvidia, GeForce GTX 1060,windows,2.4,103842
1183,Dell,2 in 1 Convertible,15.6,Full HD,1,1,1080,1920,Intel,Core i5,2.5,8,SSD,256,0,Intel, HD Graphics 620,windows,2.2,53227
1184,Asus,Gaming,17.3,Full HD,0,0,1080,1920,Intel,Core i7,2.8,16,Hybrid,256,1024,Nvidia, GeForce GTX 1060,windows,2.9,103843
1185,Acer,Netbook,11.6,Full HD,0,0,768,1366,Intel,Celeron Dual,1.5,2,SSD,32,0,Intel, HD Graphics,other,1.3,9271
1186,Acer,Notebook,17.3,Full HD,0,0,900,1600,Intel,Core i3,2,4,HDD,1024,0,Nvidia, GeForce 940MX,windows,3.3,31861
1187,Lenovo,Notebook,17.3,Full HD,0,0,900,1600,Intel,Core i5,2.5,8,HDD,1024,0,Intel, HD Graphics 620,N/A,2.8,28718
1188,Lenovo,Gaming,15.6,Full HD,1,0,1080,1920,Intel,Core i7,2.6,8,Hybrid,128,1024,Nvidia, GeForce GTX 960<U+039C>,windows,2.6,67772
1189,Acer,2 in 1 Convertible,14,Full HD,1,1,1080,1920,Intel,Core i7,1.3,8,SSD,256,0,Intel, HD Graphics 615,windows,1.2,61219
1190,Lenovo,Notebook,15.6,Full HD,1,0,1080,1920,Intel,Core i7,2.6,8,SSD,256,0,Intel, HD Graphics 520,windows,2.3,81465
1191,MSI,Gaming,15.6,Full HD,0,0,1080,1920,Intel,Core i7,2.6,8,Hybrid,128,1024,Nvidia, GeForce GTX 1060,windows,2.2,78647
1192,HP,Notebook,15.6,Full HD,0,0,1080,1920,AMD,A12-Series 9720P,2.7,6,HDD,1024,0,AMD, Radeon 530,windows,2.1,28185
1193,Dell,Ultrabook,12.5,Full HD,0,1,1080,1920,Intel,Core i5,2.4,8,SSD,256,0,Intel, HD Graphics 520,windows,1.3,91288
1194,Dell,2 in 1 Convertible,15,Full HD,0,1,1080,1920,Intel,Core i3,2.4,4,HDD,500,0,Intel, HD Graphics 620,windows,2.1,27120
1195,Asus,Notebook,15.6,Full HD,0,0,768,1366,Intel,Pentium Quad,1.6,4,HDD,1024,0,Intel, HD Graphics 405,windows,2.7,16464
1196,Dell,Ultrabook,13.3,Quad HD +,0,1,1800,3200,Intel,Core i7,2.7,8,SSD,256,0,Intel, HD Graphics 620,windows,1.3,78695
1197,Dell,Notebook,15.6,Full HD,0,0,768,1366,Intel,Core i5,2.5,4,HDD,1024,0,Intel, HD Graphics 520,linux,2.2,27805
1198,Lenovo,Gaming,15.6,Full HD,1,1,1080,1920,Intel,Core i7,2.6,16,Hybrid,128,1024,Nvidia, GeForce GTX 960M,windows,2.6,54825
1199,MSI,Gaming,15.6,Full HD,0,0,1080,1920,Intel,Core i7,2.8,8,Hybrid,128,1024,Nvidia, GeForce GTX 1050,windows,2.2,61219
1200,Lenovo,Netbook,12.5,Full HD,1,1,1080,1920,Intel,Core i7,2.5,16,SSD,512,0,Intel, HD Graphics 520,windows,1.3,87912
1201,Razer,Gaming,14,Full HD,0,0,1080,1920,Intel,Core i7,2.8,16,SSD,1024,0,Nvidia, GeForce GTX 1060,windows,2,186427
1202,Dell,Notebook,15.6,Full HD,0,1,768,1366,Intel,Core i3,2.4,8,HDD,1024,0,Intel, HD Graphics 620,windows,2.3,24989
1203,MSI,Gaming,17.3,Full HD,0,0,1080,1920,Intel,Core i7,2.8,16,Hybrid,256,1024,Nvidia, GeForce GTX 1060,windows,2.7,85141
1204,Apple,Ultrabook,11.6,Full HD,0,0,768,1366,Intel,Core i5,1.6,4,Flash Storage,256,0,Intel, HD Graphics 6000,macos,1.1,51096
1205,HP,Notebook,15.6,Full HD,0,0,1080,1920,Intel,Core i3,2,4,HDD,1024,0,Intel, HD Graphics 520,windows,2.1,25468
1206,HP,Ultrabook,14,Full HD,0,0,1440,2560,Intel,Core i7,2.5,8,SSD,256,0,Intel, HD Graphics 520,windows,1.5,117120
1207,Dell,Notebook,15.6,Full HD,0,0,768,1366,Intel,Core i5,2.3,4,HDD,500,0,Intel, HD Graphics 520,windows,2.2,39267
1208,MSI,Gaming,15.6,Full HD,0,0,1080,1920,Intel,Core i7,2.6,8,Hybrid,128,1024,Nvidia, GeForce GTX 960M,windows,2.3,62284
1209,Lenovo,Notebook,13.3,Full HD,1,0,1080,1920,Intel,Core i7,2.7,16,SSD,512,0,Intel, HD Graphics 620,windows,1.4,79867
1210,Lenovo,Notebook,15.6,Full HD,0,0,1080,1920,AMD,A12-Series 9720P,3.6,6,SSD,256,0,AMD, Radeon 530,windows,2.2,31839
1211,Asus,Ultrabook,13.3,Full HD,0,0,1080,1920,Intel,Core i7,2.5,8,SSD,256,0,Intel, HD Graphics 520,windows,1.5,68198
1212,Acer,Notebook,15.6,Full HD,0,0,768,1366,Intel,Core i3,2,4,HDD,500,0,Intel, HD Graphics 520,linux,2.4,19277
1213,Dell,2 in 1 Convertible,17.3,Full HD,0,1,1080,1920,Intel,Core i7,2.7,16,SSD,512,0,Nvidia, GeForce 940MX,windows,2.8,95851
1214,HP,Notebook,14,Full HD,0,0,1080,1920,Intel,Core i5,2.3,4,SSD,256,0,Intel, HD Graphics 520,windows,1.5,58607
1215,Dell,Notebook,14,Full HD,0,0,768,1366,Intel,Core i5,2.5,4,HDD,500,0,Intel, HD Graphics 620,windows,1.6,46620
1216,Asus,Gaming,15.6,Full HD,1,0,1080,1920,Intel,Core i7,2.6,16,Hybrid,256,1024,Nvidia, GeForce GTX 1070,windows,2.3,123876
1217,Lenovo,Notebook,15.6,Full HD,1,0,1080,1920,Intel,Core i5,2.5,8,SSD,256,0,Intel, HD Graphics 620,N/A,2.3,30529
1218,Dell,2 in 1 Convertible,13.3,Quad HD +,0,1,1800,3200,Intel,Core i5,1.2,8,SSD,256,0,Intel, HD Graphics 615,windows,1.2,96597
1219,Dell,Notebook,15.6,Full HD,0,0,768,1366,Intel,Pentium Quad,1.6,4,HDD,500,0,Intel, HD Graphics,linux,2.2,17263
1220,HP,Notebook,15.6,Full HD,0,0,768,1366,AMD,A6-Series 9220,2.5,4,HDD,500,0,AMD, Radeon R4 Graphics,windows,1.9,21259
1221,Lenovo,Notebook,15.6,Full HD,0,0,1080,1920,Intel,Core i3,2.3,6,SSD,128,0,Nvidia, GeForce 920MX,windows,2.4,30316
1222,Lenovo,Notebook,14,Full HD,1,0,1080,1920,Intel,Core i5,2.3,8,SSD,256,0,Intel, HD Graphics 520,windows,1.9,57116
1223,Dell,Notebook,15.6,Full HD,0,0,768,1366,Intel,Pentium Quad,1.6,4,HDD,500,0,Intel, HD Graphics,windows,2.2,23656
